"Package","Item","Title","Rows","Cols","has_logical","has_binary","has_numeric","has_character","n_logical","n_binary","n_numeric","n_character","CSV","Doc"
"fpp2","sunspotarea","Annual average sunspot area (1875-2015)",141,2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/fpp2/sunspotarea.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/fpp2/sunspotarea.html'> DOC </a>"
"fpp2","uschange","Growth rates of personal consumption and personal income in the USA.",187,5,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/fpp2/uschange.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/fpp2/uschange.html'> DOC </a>"
"fpp2","usmelec","Electricity monthly total net generation. January 1973 - June 2013.",486,2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/fpp2/usmelec.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/fpp2/usmelec.html'> DOC </a>"
"fpp2","visnights","Quarterly visitor nights for various regions of Australia.",76,20,FALSE,FALSE,TRUE,TRUE,0,0,20,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/fpp2/visnights.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/fpp2/visnights.html'> DOC </a>"
"fpp2","wmurders","Annual female murder rate (per 100,000 standard population) in the USA. 1950-2004.",55,2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/fpp2/wmurders.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/fpp2/wmurders.html'> DOC </a>"
"gamclass","airAccs","Aircraft Crash data",5666,7,FALSE,FALSE,TRUE,TRUE,0,0,3,4,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/airAccs.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/airAccs.html'> DOC </a>"
"gamclass","bronchitis","Chronic bronchitis in a sample of men in Cardiff",212,4,FALSE,TRUE,TRUE,TRUE,0,2,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/bronchitis.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/bronchitis.html'> DOC </a>"
"gamclass","cvalues","Historical speed of light measurements",9,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/cvalues.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/cvalues.html'> DOC </a>"
"gamclass","FARS","US fatal road accident data for automobiles, 1998 to 2010",151158,17,FALSE,FALSE,TRUE,TRUE,0,0,10,7,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/FARS.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/FARS.html'> DOC </a>"
"gamclass","fars2007","US fatal road accident data, 2007 and 2008",72548,24,FALSE,TRUE,TRUE,TRUE,0,1,24,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/fars2007.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/fars2007.html'> DOC </a>"
"gamclass","fars2008","US fatal road accident data, 2007 and 2008",64881,24,FALSE,TRUE,TRUE,TRUE,0,1,24,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/fars2008.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/fars2008.html'> DOC </a>"
"gamclass","FARSmiss","Summary information on records omitted from the 'FARS' dataset",51,91,FALSE,FALSE,TRUE,TRUE,0,0,91,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/FARSmiss.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/FARSmiss.html'> DOC </a>"
"gamclass","german","German credit scoring data",1000,21,FALSE,TRUE,TRUE,TRUE,0,4,7,14,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/german.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/german.html'> DOC </a>"
"gamclass","loti","Global temperature anomalies",131,19,FALSE,FALSE,TRUE,TRUE,0,0,19,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gamclass/loti.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gamclass/loti.html'> DOC </a>"
"gap","aldh2","ALDH2 markers and Alcoholism",263,18,FALSE,TRUE,TRUE,TRUE,0,1,17,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/aldh2.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/aldh2.html'> DOC </a>"
"gap","apoeapoc","APOE/APOC1 markers and Alzheimer's",353,8,FALSE,TRUE,TRUE,TRUE,0,4,8,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/apoeapoc.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/apoeapoc.html'> DOC </a>"
"gap","cf","Cystic fibrosis data",186,24,FALSE,TRUE,TRUE,TRUE,0,4,24,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/cf.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/cf.html'> DOC </a>"
"gap","crohn","Crohn's disease data",387,212,FALSE,TRUE,TRUE,TRUE,0,2,211,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/crohn.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/crohn.html'> DOC </a>"
"gap","fa","Friedreich Ataxia data",127,13,FALSE,TRUE,TRUE,TRUE,0,1,13,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/fa.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/fa.html'> DOC </a>"
"gap","fsnps","A case-control data involving four SNPs with missing genotype",432,10,FALSE,FALSE,TRUE,TRUE,0,0,2,8,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/fsnps.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/fsnps.html'> DOC </a>"
"gap","hla","The HLA data",271,8,FALSE,TRUE,TRUE,TRUE,0,2,7,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/hla.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/hla.html'> DOC </a>"
"gap","l51","An example pedigree data",51,6,FALSE,TRUE,TRUE,TRUE,0,1,6,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/l51.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/l51.html'> DOC </a>"
"gap","lukas","An example pedigree",85,4,FALSE,TRUE,TRUE,TRUE,0,1,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/lukas.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/lukas.html'> DOC </a>"
"gap","mao","A study of Parkinson's disease and MAO gene",340,19,FALSE,TRUE,TRUE,TRUE,0,2,6,13,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/mao.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/mao.html'> DOC </a>"
"gap","meyer","A pedigree data on 282 animals deriving from two generations",306,5,FALSE,TRUE,TRUE,TRUE,0,1,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/meyer.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/meyer.html'> DOC </a>"
"gap","mfblong","Example data for ACEnucfam",3000,10,FALSE,TRUE,TRUE,TRUE,0,5,10,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/mfblong.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/mfblong.html'> DOC </a>"
"gap","nep499","A study of Alzheimer's disease with eight SNPs and APOE",499,23,FALSE,TRUE,TRUE,TRUE,0,16,23,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/nep499.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/nep499.html'> DOC </a>"
"gap","PD","A study of Parkinson's disease and APOE, LRRK2, SNCA makers",825,22,FALSE,TRUE,TRUE,TRUE,0,5,6,16,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/PD.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/PD.html'> DOC </a>"
"geepack","dietox","Growth curves of pigs in a 3x3 factorial experiment",861,7,FALSE,FALSE,TRUE,TRUE,0,0,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/dietox.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/dietox.html'> DOC </a>"
"geepack","koch","Ordinal Data from Koch",288,4,FALSE,TRUE,TRUE,TRUE,0,1,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/koch.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/koch.html'> DOC </a>"
"geepack","ohio","Ohio Children Wheeze Status",2148,4,FALSE,TRUE,TRUE,TRUE,0,2,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/ohio.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/ohio.html'> DOC </a>"
"geepack","respdis","Clustered Ordinal Respiratory Disorder",111,5,FALSE,TRUE,TRUE,TRUE,0,1,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/respdis.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/respdis.html'> DOC </a>"
"geepack","respiratory","Data from a clinical trial comparing two treatments for a respiratory illness",444,8,FALSE,TRUE,TRUE,TRUE,0,5,6,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/respiratory.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/respiratory.html'> DOC </a>"
"geepack","seizure","Epiliptic Seizures",59,7,FALSE,TRUE,TRUE,TRUE,0,1,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/seizure.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/seizure.html'> DOC </a>"
"geepack","sitka89","Growth of Sitka Spruce Trees",632,4,FALSE,TRUE,TRUE,TRUE,0,1,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/sitka89.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/sitka89.html'> DOC </a>"
"geepack","spruce","Log-size of 79 Sitka spruce trees",1027,6,FALSE,TRUE,TRUE,TRUE,0,1,5,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/geepack/spruce.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/geepack/spruce.html'> DOC </a>"
"ggplot2","diamonds","Prices of 50,000 round cut diamonds",53940,10,FALSE,FALSE,TRUE,TRUE,0,0,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/diamonds.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/diamonds.html'> DOC </a>"
"ggplot2","economics","US economic time series",574,6,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/economics.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/economics.html'> DOC </a>"
"ggplot2","economics_long","US economic time series",2870,4,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/economics_long.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/economics_long.html'> DOC </a>"
"ggplot2","faithfuld","2d density estimate of Old Faithful data",5625,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/faithfuld.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/faithfuld.html'> DOC </a>"
"ggplot2","luv_colours","'colors()' in Luv space",657,4,FALSE,FALSE,TRUE,TRUE,0,0,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/luv_colours.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/luv_colours.html'> DOC </a>"
"ggplot2","midwest","Midwest demographics",437,28,FALSE,TRUE,TRUE,TRUE,0,1,25,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/midwest.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/midwest.html'> DOC </a>"
"ggplot2","mpg","Fuel economy data from 1999 and 2008 for 38 popular models of car",234,11,FALSE,TRUE,TRUE,TRUE,0,1,5,6,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/mpg.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/mpg.html'> DOC </a>"
"ggplot2","msleep","An updated and expanded version of the mammals sleep dataset",83,11,FALSE,FALSE,TRUE,TRUE,0,0,6,5,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/msleep.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/msleep.html'> DOC </a>"
"ggplot2","presidential","Terms of 11 presidents from Eisenhower to Obama",11,4,FALSE,TRUE,FALSE,FALSE,0,1,0,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/presidential.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/presidential.html'> DOC </a>"
"ggplot2","seals","Vector field of seal movements",1155,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/seals.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/seals.html'> DOC </a>"
"ggplot2","txhousing","Housing sales in TX",8602,9,FALSE,FALSE,TRUE,TRUE,0,0,8,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/txhousing.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/txhousing.html'> DOC </a>"
"HistData","Arbuthnot","Arbuthnot's data on male and female birth ratios in London from 1629-1710.",82,7,FALSE,FALSE,TRUE,TRUE,0,0,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Arbuthnot.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Arbuthnot.html'> DOC </a>"
"HistData","Armada","La Felicisima Armada",10,11,FALSE,FALSE,TRUE,TRUE,0,0,10,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Armada.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Armada.html'> DOC </a>"
"HistData","Bowley","Bowley's data on values of British and Irish trade, 1855-1899",45,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Bowley.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Bowley.html'> DOC </a>"
"HistData","Cavendish","Cavendish's Determinations of the Density of the Earth",29,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Cavendish.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Cavendish.html'> DOC </a>"
"HistData","ChestSizes","Chest measurements of 5738 Scottish Militiamen",16,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/ChestSizes.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/ChestSizes.html'> DOC </a>"
"HistData","Cholera","William Farr's Data on Cholera in London, 1849",38,15,FALSE,FALSE,TRUE,TRUE,0,0,12,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Cholera.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Cholera.html'> DOC </a>"
"HistData","CushnyPeebles","Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives",11,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/CushnyPeebles.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/CushnyPeebles.html'> DOC </a>"
"HistData","CushnyPeeblesN","Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives",11,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/CushnyPeeblesN.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/CushnyPeeblesN.html'> DOC </a>"
"HistData","Dactyl","Edgeworth's counts of dactyls in Virgil's Aeneid",60,3,FALSE,FALSE,TRUE,TRUE,0,0,1,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Dactyl.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Dactyl.html'> DOC </a>"
"HistData","DrinksWages","Elderton and Pearson's (1910) data on drinking and wages",70,6,FALSE,FALSE,TRUE,TRUE,0,0,4,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/DrinksWages.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/DrinksWages.html'> DOC </a>"
"HistData","Fingerprints","Waite's data on Patterns in Fingerprints",36,3,FALSE,FALSE,TRUE,TRUE,0,0,1,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Fingerprints.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Fingerprints.html'> DOC </a>"
"HistData","Galton","Galton's data on the heights of parents and their children",928,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Galton.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Galton.html'> DOC </a>"
"HistData","GaltonFamilies","Galton's data on the heights of parents and their children, by child",934,8,FALSE,TRUE,TRUE,TRUE,0,1,6,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/GaltonFamilies.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/GaltonFamilies.html'> DOC </a>"
"HistData","Guerry","Data from A.-M. Guerry, ""Essay on the Moral Statistics of France""",86,23,FALSE,FALSE,TRUE,TRUE,0,0,20,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Guerry.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Guerry.html'> DOC </a>"
"HistData","HalleyLifeTable","Halley's Life Table",84,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/HalleyLifeTable.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/HalleyLifeTable.html'> DOC </a>"
"HistData","Jevons","W. Stanley Jevons' data on numerical discrimination",50,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Jevons.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Jevons.html'> DOC </a>"
"HistData","Langren.all","van Langren's Data on Longitude Distance between Toledo and Rome",61,4,FALSE,TRUE,TRUE,TRUE,0,1,2,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Langren.all.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Langren.all.html'> DOC </a>"
"HistData","Langren1644","van Langren's Data on Longitude Distance between Toledo and Rome",12,9,FALSE,TRUE,TRUE,TRUE,0,2,4,5,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Langren1644.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Langren1644.html'> DOC </a>"
"HistData","Macdonell","Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)",924,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Macdonell.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Macdonell.html'> DOC </a>"
"HistData","MacdonellDF","Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)",3000,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/MacdonellDF.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/MacdonellDF.html'> DOC </a>"
"HistData","Michelson","Michelson's Determinations of the Velocity of Light",100,1,FALSE,FALSE,TRUE,TRUE,0,0,1,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Michelson.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Michelson.html'> DOC </a>"
"HistData","MichelsonSets","Michelson's Determinations of the Velocity of Light",20,5,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/MichelsonSets.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/MichelsonSets.html'> DOC </a>"
"HistData","Minard.cities","Data from Minard's famous graphic map of Napoleon's march on Moscow",20,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.cities.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.cities.html'> DOC </a>"
"HistData","Minard.temp","Data from Minard's famous graphic map of Napoleon's march on Moscow",9,4,FALSE,FALSE,TRUE,TRUE,0,0,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.temp.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.temp.html'> DOC </a>"
"HistData","Minard.troops","Data from Minard's famous graphic map of Napoleon's march on Moscow",51,5,FALSE,TRUE,TRUE,TRUE,0,1,4,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.troops.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.troops.html'> DOC </a>"
"HistData","Nightingale","Florence Nightingale's data on deaths from various causes in the Crimean War",24,10,FALSE,FALSE,TRUE,TRUE,0,0,8,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Nightingale.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Nightingale.html'> DOC </a>"
"HistData","OldMaps","Latitudes and Longitudes of 39 Points in 11 Old Maps",468,6,FALSE,FALSE,TRUE,TRUE,0,0,5,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/OldMaps.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/OldMaps.html'> DOC </a>"
"HistData","PearsonLee","Pearson and Lee's data on the heights of parents and children classified by gender",746,6,FALSE,TRUE,TRUE,TRUE,0,2,3,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/PearsonLee.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/PearsonLee.html'> DOC </a>"
"HistData","PolioTrials","Polio Field Trials Data",8,6,FALSE,TRUE,TRUE,TRUE,0,1,4,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/PolioTrials.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/PolioTrials.html'> DOC </a>"
"HistData","Prostitutes","Parent-Duchatelet's time-series data on the number of prostitutes in Paris",516,5,FALSE,FALSE,TRUE,TRUE,0,0,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Prostitutes.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Prostitutes.html'> DOC </a>"
"HistData","Pyx","Trial of the Pyx",72,4,FALSE,FALSE,TRUE,TRUE,0,0,1,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Pyx.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Pyx.html'> DOC </a>"
"HistData","Quarrels","Statistics of Deadly Quarrels",779,84,FALSE,TRUE,TRUE,TRUE,0,50,20,64,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Quarrels.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Quarrels.html'> DOC </a>"
"HistData","Snow.dates","John Snow's Map and Data on the 1854 London Cholera Outbreak",44,3,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.dates.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.dates.html'> DOC </a>"
"HistData","Snow.deaths","John Snow's Map and Data on the 1854 London Cholera Outbreak",578,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.deaths.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.deaths.html'> DOC </a>"
